NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
LINC01480	1	14.9646817424873	17.0193763385399	1	1	46.5069638367957	1	1	1	160.450265893769	54.1362455323037	45.4610201146404	1
LINC01484	1	1	1	1	1	1	1	1	1	30.6852334119859	1	1	1
LINC01485	1	1	1	1	1	1	1	1	1	17.4587868884101	1	1	1
LINC01504	1	1	16.7240011109522	1	1	1	1	1	1	1	1	1	1
LINC01550	19.2431935894979	28.6206435791355	1	29.520368990045	15.5566162752469	1	1	1	1	1	16.576980190378	13.3281164468352	1
LINC01572	1	1	1	1	1	1	1	1	1	1	1	14.5142391689521	1
LINC01588	1	24.4674975903517	23.6064647533277	1	15.4477711931917	12.6364806772921	1	1	1	1	1	19.1374068614178	14.235801838946
LINC01678	1	10.713358303446	19.9352094375354	1	1	1	1	1	1	1	1	1	1
LINC01684	1	1	1	1	1	1	1	1	1	1	1	17.4160598499578	1
LINC01781	1	1	1	1	1	159.517040014305	1	1	1	26.554698804315	1	1	1
LINC01806	1	1	1	1	1	10.4499237205156	1	1	1	1	1	1	1
LINC01857	1	1	31.3931890586024	1	1	148.07649835198	1	1	1	1	1	1	1
LINC01871	236.32850881116	15.8370681042329	1	97.9203040060056	210.088846142276	1	1	1	1	1	168.280152906978	127.795547081329	1
LINC01934	37.365085674065	29.0509722021895	1	27.2692931490234	24.2635098683675	1	1	1	1	1	82.8506697886934	40.4534379320304	1
LINC01936	1	1	1	1	1	1	1	1	44.8001641620859	1	1	1	1
LINC01943	31.6121327553808	215.587294514871	14.9485268008246	16.5909443314354	19.0488436910342	1	26.8614810467952	1	25.8291459574133	13.7123442953436	197.193227585666	61.0945959077536	1
LINC01970	1	1	1	1	13.038538552969	1	1	1	1	1	1	1	1
LINC02084	21.7463611025322	1	1	1	51.7284044634957	1	1	1	1	1	1	12.3219178766506	1
LINC02099	1	40.0576212980733	1	1	1	1	1	1	1	1	1	1	1
LINC02195	21.5724999680117	30.0443924303006	1	1	1	1	1	1	1	1	1	35.4172295523017	1
LINC02202	1	1	1	1	1	13.9636057710024	79.9534781393865	1	1	1	1	1	1
LINC02265	1	12.8545297335739	1	1	1	1	1	1	1	1	1	13.0195551041573	1
LINC02273	1	1	1	26.4065147359482	1	1	1	1	1	1	1	1	1
LINC02328	14.7867073656896	1	1	12.9129287533736	29.2481303962925	1	1	1	1	1	1	1	1
LINC02345	1	1	22.3119585585727	1	1	1	1	1	1	1	1	1	1
LINC02361	1	1	1	1	14.1849214227768	1	1	1	1	1	11.4866663374723	1	1
LINC02362	1	1	1	1	1	1	1	1	1	232.541392299642	1	16.6982812903262	1
LINC02384	1	1	1	1	54.7946338039388	26.1833601602751	1	1	1	126.582970314432	1	1	1
LINC02397	1	1	1	1	1	88.7214742907969	1	1	1	1	1	1	1
LINC02413	1	1	1	1	1	10.3175080937902	1	1	1	1	1	1	1
LINC02446	413.053308808179	1	1	1	94.8327990909551	1	1	1	1	1	1	435.713139270811	1
LINC02482	1	1	10.039443255952	1	1	1	1	1	1	1	1	1	1
LINC02539	1	1	1	1	1	1	1	1	1	1	1	15.0673433302773	1
LINC02541	1	1	1	1	1	1	1	1	1	14.0179207600801	1	1	1
LINC02576	1	1	1	1	1	1	1	1	1	46.6067027121841	1	1	1
LIPE-AS1	1	1	1	1	11.004864641304	1	1	1	1	1	1	1	1
LIX1L-AS1	1	19.5720974563273	1	1	1	1	1	1	1	11.698507619369	1	12.3223130046562	1
LLGL2	1	1	1	1	35.522923643717	1	1	17.3497532334216	1	25.027767002717	1	1	1
LMCD1	1	40.8290663621834	1	1	1	1	347.864555353564	286.738919027049	470.359547859183	1	32.9580983234986	39.2172694981682	1
LMF1	1	1	1	1	1	1	1	16.5037716251351	11.0915071521066	55.2800252886565	1	1	1
LMO2	1	1	21.4027030425881	1	1	1	1	94.1455533511855	1	1	1	1	1
LMO3	1	1	1	1	1	1	1	1	1	1	1	1	1
LMO7	1	1	1	1	1	1	1	1	29.5852651240515	1	1	11.8448984038775	1
LMOD1	1	1	1	1	1	1	139.408833718656	1	41.8090720208865	1	1	1	1
LMTK3	1	1	1	1	1	1	1	1	1	48.1644043916395	1	1	1
LONRF1	1	1	12.4945950001886	1	1	28.536030796542	14.0325318818777	37.4096446967637	19.4996565597186	16.8194848638107	1	12.4561771415276	1
LONRF3	1	1	1	1	11.6516258508326	1	1	1	1	1	1	1	20.6276545323625
LOX	1	1	1	1	1	1	11.5026440770743	16.1439204236795	92.4117819905748	1	1	1	1
LOXL1	1	1	1	1	1	1	25.7783709970779	1	155.672633378761	1	1	1	1
LOXL2	1	1	1	1	1	1	112.753728897026	79.1468210431152	24.5542683585558	1	1	1	1
LPAR1	1	1	1	1	1	1	1	1	47.9148191557439	1	1	1	1
LPAR2	34.0188619090967	43.6507232147993	17.2786267231346	44.2752335074266	1	28.3623878235773	1	1	1	16.0871269066517	40.1699583983681	17.5109589026766	1
LPAR5	1	1	1	1	1	19.4854775356666	1	1	1	1	1	1	1
LPCAT1	21.8958100772161	12.4919143638421	43.7176030424047	1	113.857787403174	50.999552175047	16.9034980232969	11.0617595705568	1	12.7611795382427	12.6687339698838	27.4360175997409	24.058674096933
LPCAT2	1	1	53.6984241834556	1	1	1	1	1	11.5296863614717	1	1	1	162.976153445844
LPL	1	1	20.4842338894587	1	1	1	57.5747950067188	1	1	1	1	1	1
LRIG1	14.4264290267541	21.5075744646881	1	23.0085346188984	1	1	44.1510228291446	21.1399998183691	28.0434748316557	1	1	11.9605425837059	1
LRIG2	1	1	1	1	1	1	1	11.6022088811086	1	11.0895837607609	11.5880694500878	1	1
LRMDA	1	1	62.4957323255565	1	1	1	21.3717034885101	95.3068352882276	10.4850859941445	1	1	1	69.5024791838743
LRMP	39.4443103251178	14.1903038248543	16.9445365760446	19.3103894707522	43.5328368584719	69.362365439086	1	1	1	73.3914462415063	78.6255663562804	85.1010991927916	1
LRP1	1	1	88.6057151478979	1	1	1	175.070204139387	1	506.052123222495	1	1	1	1
LRP1B	1	1	1	1	1	1	1	1	1	1	1	1	16.6720725381993
LRP5	1	1	1	1	1	1	16.0559352516948	83.3693621437159	17.5028736086363	1	1	1	1
LRRC2	1	12.8397069415683	1	1	1	1	1	1	1	1	1	1	1
LRRC24	1	1	1	1	1	1	1	1	1	15.2682647835815	1	1	1
LRRC25	1	1	40.9170945032504	1	1	1	1	1	1	1	1	1	1
LRRC32	1	33.617674441169	1	1	1	1	106.048651321752	214.68688167645	21.6952388760495	1	1	1	1
LRRC37B	1	1	1	1	1	1	1	1	1	1	12.7575685693634	1	1
LRRC8A	1	1	1	1	10.8234215491556	1	23.8697952496858	104.748792434412	24.6326207975769	1	1	10.3404515487428	1
LRRC8B	1	14.7019576350595	1	12.5054642795158	1	1	1	1	1	10.7691579362582	20.392663008269	1	1
LRRC8D	1	24.072475204769	12.6370176491716	19.3457600845469	1	14.3766695855293	1	1	1	11.5948984339167	51.0706536919065	13.800149631804	1
LRRK1	1	1	23.1111636485524	1	1	20.6480132861472	1	1	14.1076026508367	41.6971931981241	1	1	1
LRRK2	1	1	23.6064070207516	1	1	19.6728020895872	1	1	10.8753124370128	1	1	1	1
LRRN3	14.0026965990817	1	1	1	1	1	13.4648902986326	1	28.6742011837075	1	1	12.5434812039077	1
LRRN4	1	1	1	1	1	1	1	1	1	1	1	1	1
LRRN4CL	1	1	1	1	1	1	1	1	60.5958290478925	1	1	1	1
LSAMP	1	1	1	1	1	1	1	1	112.499525393129	1	1	1	1
LST1	1	19.2998285661726	541.170366186193	11.7992410367884	1	18.396998715923	1	1	1	1	1	14.6659352786305	15.298058541716
LTA	12.4479559816947	56.7464255029302	1	17.6963969881924	11.7671007603751	35.5123523211689	1	1	1	1	33.6032839645163	22.5926657944265	1
LTB	151.190002408908	1212.51379384791	115.476665755368	594.315146772751	36.3722094829979	717.910598299527	17.7551837846746	15.5002685547059	1	26.9314619854421	282.334763981772	71.9639265859297	39.0557707084054
LTB4R2	1	1	1	1	24.4750163951404	1	1	1	1	1	1	1	1
LTBP1	1	1	1	1	1	1	207.199252540351	17.8040815334264	214.955433582913	1	1	1	1
LTBP2	1	1	1	1	1	1	99.5118753113676	1	592.366139866834	1	1	1	1
LTC4S	1	1	53.6796877452937	16.7289316985821	1	1	1	183.161868280369	1	81.0402683475901	1	1	790.991775444809
LUCAT1	1	1	54.6386114868687	1	1	1	1	1	1	1	1	1	1
LUM	1	1	1	1	1	1	614.026987333272	1	4264.29798575593	1	1	1	1
LURAP1L	1	1	1	1	1	1	136.413102265291	1	108.415633307378	1	1	1	1
LXN	1	12.2758931057544	1	1	1	1	27.0690642134303	195.408523170194	82.0951077073151	1	12.0457937657503	15.3492073667978	70.3637841928171
LY6G5B	1	1	1	1	1	1	1	1	1	1	1	1	14.056290342664
LY6G5C	1	1	1	1	1	1	1	20.2621905029523	1	1	14.6074090433564	1	1
LY75	20.1068035704933	61.2253472635966	23.6299069583831	20.9131588024708	17.5500572541931	30.6487341360397	1	1	1	14.8617170863209	27.9475998468748	29.6860890213844	1
LY86	1	1	168.282060364874	1	1	167.901279684909	1	1	1	1	1	12.9967155129081	1
LY9	73.0816005621118	50.2950187208668	22.1240598475225	55.6323174774363	76.2536281822202	774.338025600507	1	1	1	147.034532576642	24.0817589037011	50.3703635824952	1
LY96	1	45.9063170760568	152.83158072038	18.7361785030888	1	41.995903595363	47.3679317905569	20.2818241803666	42.5208837095092	284.346528841784	58.6617666627021	22.2943187197288	1
LYL1	1	1	23.4534047412059	1	1	55.5178638943224	1	133.83965463445	1	20.9570848821864	1	14.2707616383783	15.9472935713305
LYN	1	1	150.437502206257	1	38.4408224260195	264.136294317075	13.8396800910004	34.703112135499	15.2106325266748	40.4829665423338	1	30.571946687845	76.2269014404286
LYPD3	1	1	20.5058087305611	1	1	1	1	1	1	1	1	1	1
LYVE1	1	1	1	1	1	1	1	160.976931775494	1	1	1	1	1
LYZ	1	1	2260.61023857857	1	1	1	1	1	1	1	1	1	1
LZTS1	1	1	1	1	1	1	64.2725006516841	1	1	1	1	1	1
MACROD1	1	1	1	1	1	1	30.1763152932789	13.9060492554198	29.1370042934835	24.7526315452376	1	1	1
MAD2L1	1	1	1	11.7494211219124	1	1	1	1	1	1	12.6211021315764	162.682050556468	1
MAF	27.7390913028001	123.085740928892	40.5802528593166	61.5307034184781	35.1654721640985	1	29.7911394822593	37.8733084629634	56.3346774776506	1	207.863922254573	36.2649272699227	1
MAFB	1	1	207.187040616259	1	1	1	27.8472335710903	15.1521278979911	73.1160625532073	1	1	1	1
MAG	1	1	1	1	1	1	1	1	1	1	1	1	25.6686433384782
MAGEH1	1	264.573722035814	1	1	18.9747275342887	1	41.1805241994843	35.7624258952089	51.1000070712333	51.3406778628267	141.879245028452	30.7861812273059	1
MAGI2	1	1	1	1	1	1	24.0203426796714	1	20.5994317542451	1	1	1	43.3419949819361
MAGI3	1	1	1	1	1	1	12.2266103485304	1	1	1	1	1	1
MAL	1	117.319245250249	1	58.8484875381114	1	1	49.3509104604896	1	59.8623853643358	1	105.850832154793	1	1
MAL2	1	1	1	1	1	1	1	1	1	1	1	1	1
MALL	1	1	1	1	1	1	1	32.2827192434174	1	1	1	1	1
MAMDC2	1	1	1	1	1	1	1	1	204.658474256877	1	1	1	1
MAMLD1	1	1	13.1434606740281	1	1	1	1	1	1	1	12.6460805988806	1	1
MANEA	1	14.4896308029668	1	1	1	1	15.3406507059441	1	11.1084989396963	131.068950156322	12.520696603384	29.0541868226691	1
MANEA-DT	1	12.8607373783689	1	1	13.228982993039	1	1	1	1	23.5998693987719	1	1	1
MAOA	1	1	1	1	1	1	31.2082471575887	105.300410078813	18.3261608129708	1	1	1	1
MAOB	1	1	1	1	1	1	26.1450788416305	1	100.168110469093	1	1	1	198.31865488012
MAP1B	1	1	1	1	1	1	257.126969492882	1	19.2735296730384	1	1	1	1
MAP1LC3C	1	1	1	1	1	1	1	1	41.1845814382848	1	1	1	1
MAP2K6	11.6559604756898	1	1	13.9774905937409	28.2991184757374	1	1	16.7207974025585	1	13.0742853960064	1	1	1
MAP3K5	1	28.1924482517756	16.1925074871483	14.5723737019837	1	1	18.3775186821089	1	25.1889627570606	1	30.1372743639502	10.9564291843813	1
MAP3K7CL	1	1	1	1	1	1	202.244250662771	1	1	1	1	1	1
MAPK10	1	1	1	1	1	1	1	1	40.9664224649537	1	1	1	1
MAPK11	1	1	1	1	1	1	1	43.7109678392621	1	1	15.8308400672483	12.9635258032689	1
MAPK8IP1	1	1	1	1	1	1	1	1	1	1	1	1	1
MAPRE3	1	1	10.9851094973754	1	1	1	25.0596234630695	1	14.5371514359027	1	1	1	41.2393994930015
MARC2	1	1	1	1	1	20.3065936237433	18.5737772084046	20.914567765525	42.1817577732961	1	1	1	1
MARCH1	1	1	46.0078756296534	1	1	97.0650001267514	1	1	1	1	1	1	1
MARCKS	1	1	174.121926783697	1	1	89.562086593846	93.3298082406688	180.423547481751	223.118618326341	73.6066394219459	1	14.4216118866903	1
MARCO	1	1	159.780872910609	1	1	1	1	1	1	1	1	1	1
MARVELD1	1	1	15.5903332508073	1	1	1	28.8251472379147	1	61.3718300570298	1	1	1	1
MAST3	1	1	1	1	21.3524363341065	1	1	1	1	1	1	1	1
MASTL	1	13.0360204890865	1	1	1	1	1	1	1	1	12.2030513208412	61.0928005423808	1
MATK	139.033357577822	1	37.4979056149614	51.1170319415324	274.560953588621	1	1	1	1	1	1	25.001925486692	106.432288683564
MATN2	1	1	1	1	1	1	1	38.0353404210588	1	1	1	1	1
MBOAT1	1	18.7671884593437	1	1	1	1	1	1	1	1	1	1	1
MCAM	1	1	1	1	1	1	164.09364399099	145.243202680356	1	1	1	1	1
MCEE	1	11.9755068128115	10.9496066506127	1	16.3597399206405	1	30.2874241077154	14.3887854095452	36.4324618922765	94.7319565060862	1	15.7507117205767	1
MCEMP1	1	1	50.4981588707752	1	1	1	1	1	1	1	1	1	1
MCF2L	1	1	1	1	1	1	1	88.2114765425485	1	1	1	1	1
MCM10	1	1	1	1	1	1	1	1	1	1	1	31.9423089283668	1
MCM2	1	1	1	1	1	1	1	1	1	1	1	60.2908509942347	1
MCM4	1	1	10.1910767235775	1	1	1	1	1	1	1	1	50.8175176003172	1
MCM6	28.2453094843211	29.9403049493212	9.89730669546836	21.0610095718732	13.1156238262433	14.138569778686	17.7102800237756	1	17.4701967209065	1	37.5084022322138	114.954903546133	1
MCM8	1	1	1	1	1	1	1	1	1	1	1	20.8798233213749	1
MCM9	1	11.5713511880557	1	1	12.2070583313475	1	1	1	1	1	1	16.2790125192641	1
MCOLN2	36.6238556882745	1	65.1196597556653	17.897160643175	29.426730279868	34.6941146804254	1	1	18.8584595001917	1	13.1039827993816	57.890597524023	1
MCTP1	1	1	91.4194485529079	1	1	1	1	68.5262249185031	1	1	1	1	92.4551887017478
MCTP2	17.9437511118322	1	1	1	68.8571008193955	11.7716452927911	22.8593982013964	1	19.638658642098	23.7809381090558	1	1	48.1591015880764
MDFI	1	1	1	1	1	1	1	26.2150048708085	81.6315925717008	1	1	1	1
MDGA1	1	1	1	1	13.7450711170463	1	1	1	1	1	1	1	1
MDK	1	1	1	1	1	1	83.5773047965938	131.168950315702	323.460060102084	62.0342511178762	1	1	1
MDM1	1	1	1	1	13.0773254245863	11.9996535749463	1	1	1	1	11.7779235406678	21.8374494663831	1
ME1	1	1	1	1	1	1	1	1	1	1	1	1	1
MEDAG	1	1	1	1	1	1	63.1439386562234	1	18.3125783687462	1	1	1	1
MEF2B	1	1	1	1	1	1	1	1	1	182.558299010859	1	1	1
MEF2C	1	1	100.442133607509	1	1	304.845399338077	344.091296881678	150.256792742774	32.148705246148	237.044964559913	1	53.8143834745226	1
MEF2C-AS1	1	1	1	1	1	16.921356142393	17.3743565265852	1	1	11.846151006012	1	1	1
MEG3	1	1	1	1	1	1	1	1	119.82531732326	1	1	1	1
MEGF6	1	1	1	1	1	1	1	1	47.306834323415	1	1	1	1
MEGF9	1	1	12.0921858899581	1	12.1436844862711	1	1	1	1	1	1	9.86251644656122	1
MEI1	35.1144539089753	51.7503679555456	11.5145372729907	34.4591747610552	39.476000730511	20.0795923366297	16.8642505031013	1	1	263.938538602403	37.3596550730954	39.4822256745014	14.4036420310955
MEIS2	1	1	1	1	1	1	27.5297923994204	89.1341964828657	22.1570679501207	1	1	1	74.8548180411976
MELK	1	1	1	1	1	1	1	1	1	1	1	57.8860105106046	1
MEOX2	1	1	1	1	1	1	10.2685483508522	1	81.3844667331225	1	1	1	1
MERTK	1	1	26.1029111886465	1	1	1	1	1	1	15.7913732554474	1	1	1
MESP1	1	1	1	1	1	1	1	1	1	17.928293258478	1	1	1
MEST	1	1	1	1	1	1	84.7151212085855	1	42.1027119172803	1	1	1	1
MET	1	1	1	1	1	1	1	1	1	1	1	1	1
METTL25	1	1	1	1	13.9041533236634	1	1	1	9.91561016802475	1	1	1	1
METTL27	1	1	1	1	1	1	1	1	1	1	1	1	1
METTL8	20.4180492084986	88.3740017035496	13.2708249048618	22.7390061930287	11.3133621489461	60.7473792473998	11.9945411710797	1	14.6433743014737	25.1890233453766	94.937866846486	36.8131299905569	1
MFAP2	1	1	1	1	1	1	88.9686452203435	79.4210970016595	746.367016721351	1	1	1	1
MFAP4	1	1	1	1	1	1	562.746480406746	1	1940.14221270559	1	1	1	1
MFGE8	1	1	1	1	1	1	496.413929379998	28.3638038484593	156.828247263134	1	1	19.8448182630052	1
MFHAS1	1	21.3756942549167	9.244223392509	17.3606182486165	1	1	9.77157574857146	14.8057002232956	17.6818753645437	1	71.6795474908004	21.3441715527773	9.12737166466082
MFSD12	1	1	58.2861071850609	1	1	1	1	11.3278282342761	1	19.9838932035768	1	1	1
MFSD2A	1	1	40.8846630390581	1	1	1	1	1	1	19.7147126749598	1	1	32.054847823847
MFSD3	1	1	1	1	1	1	1	1	11.5983061339636	30.888525953135	1	1	1
MFSD4A	1	1	1	1	1	1	1	33.530237995558	1	1	1	1	1
MFSD4B	1	1	12.1826000080142	1	1	13.8569714246334	14.0713901578468	1	1	12.4575547612922	1	9.580078346331	65.8824226942525
MFSD9	1	1	1	1	17.794473411735	1	1	1	1	1	1	1	1
MGAT4A	155.62316420484	50.9606772349482	69.2693453153572	166.678595338044	163.477728094585	67.4493783289673	1	128.384162293294	1	26.6005448188723	83.8886074162908	65.2021451185102	8.89188613395312
MGAT5	18.0601190100478	12.2427182621735	14.2457642404497	28.1844283297858	1	59.9693499256484	20.8298928696823	1	1	1	11.8138983930851	11.5619052721139	1
MGLL	1	1	48.9314674973168	1	1	1	153.094369270038	336.193813735126	67.7551296970276	37.4842859779234	1	14.9525610714105	1
MGP	1	1	1	1	1	1	4680.00722310298	2759.76919662	5526.75087725722	1	1	1	1
MGST1	1	1	27.7863248735654	1	1	1	1	1	128.298705378909	1	1	1	1
MGST2	1	19.6076456687563	94.550237444474	1	1	1	52.4398398287187	186.908738440971	37.7594635052722	1	1	1	1
MIAT	23.6832659513585	32.1633210478739	1	24.6267970731973	33.47373844469	1	1	1	1	36.3938852022394	30.3772809047657	21.2246465919251	1
MICAL3	1	1	1	1	1	29.0863021904559	1	20.8241402699132	21.8932552533781	1	1	11.826347079426	21.0052839692635
MIER2	1	1	12.7780371408421	1	1	1	12.8654941454506	145.471490828175	10.8869951014418	1	1	1	28.178011410467
MILR1	1	1	35.3588575569202	1	1	11.9465281436334	1	1	11.8397275896297	1	1	1	22.6673582184086
MIR155HG	91.0070914434839	70.4220949147768	300.264899603045	47.7086016174969	1	104.642796977524	1	13.5153958031968	1	168.332823348945	81.2584453141539	248.566641123573	18.0804701989608
MIR181A1HG	1	35.5865108753528	47.6879946125473	1	25.6456511006052	1	9.79214667994441	15.4192452451505	1	37.8888975544165	20.166215121184	33.8732465814356	1
MIR29B2CHG	1	1	9.59095397852245	1	1	30.383778737208	17.8124735503664	1	1	48.0238627068809	1	11.8554589870212	1
MIR3142HG	1	22.7262121911032	13.153270704802	1	1	1	1	1	1	1	15.2492658461173	1	76.8612444380999
MIR3945HG	1	1	33.3239393945718	1	1	1	1	1	1	1	1	1	1
MIR762HG	1	1	1	1	13.5608704076256	1	1	1	1	1	1	1	1
MIR99AHG	1	1	1	1	1	1	11.1831045375842	1	55.5853121517003	1	1	1	1
MIS18A	1	1	1	1	14.8723729504981	1	12.7849835131019	1	1	1	1	27.6728814470976	1
MISP	1	1	1	1	1	1	1	1	1	1	1	1	1
MISP3	1	1	1	1	1	1	1	1	1	15.6369229895884	1	1	1
MITF	1	1	32.5456078013234	1	1	1	26.9415656172031	1	54.6779348581444	1	1	1	110.547029127022
MIXL1	1	1	1	1	1	1	1	1	1	36.6336969050436	1	1	1
MKI67	1	1	1	1	1	1	1	1	1	1	1	429.150952851109	1
MLKL	1	14.7856849042156	20.1042536739971	1	19.6119658542588	1	1	47.5503696382717	1	68.564627952972	11.3985675071949	19.8495687820205	1
MLPH	1	1	1	1	1	1	1	1	1	1	1	1	152.068176143037
MMP11	1	1	1	1	1	1	84.2238923303999	1	102.056918663972	1	1	1	1
MMP12	1	1	56.0080257606334	1	1	1	1	1	1	1	1	1	1
MMP14	1	1	75.3726802628858	1	1	1	108.948552658772	17.5045398411298	263.506598765166	1	1	1	1
MMP15	1	1	1	1	1	1	1	49.0718697405842	1	1	1	1	1
MMP19	1	1	86.8644011691505	1	1	1	54.5923089062453	1	86.1838081186975	1	1	1	1
MMP2	1	1	1	1	1	1	51.6978336037022	28.3957387530008	1812.796670697	1	1	1	1
MMP23B	1	1	1	1	29.8755963423877	1	39.3798251121759	1	365.631460201856	1	1	1	1
MMP25-AS1	19.7889887496244	11.5873616370346	1	18.1204025864219	40.3085715053003	1	1	1	1	1	12.3857563516365	1	1
MMP28	1	1	1	1	1	1	1	106.269180130867	1	1	1	1	1
MMP9	1	1	147.222206218531	1	1	1	1	1	1	1	1	1	1
MMRN1	1	1	1	1	1	1	1	51.7550807925375	1	1	1	1	1
MMRN2	1	1	1	1	1	1	1	231.767477021965	1	1	1	1	1
MMS22L	1	1	1	1	1	1	1	1	1	1	1	19.6896969050933	1
MND1	1	1	1	1	1	1	1	1	1	1	1	77.2034191899927	1
MNDA	1	1	201.545244734722	1	1	49.318243756521	1	1	1	1	1	1	1
MOB3B	1	1	50.6771880301072	1	1	12.9413850601982	25.4615930384884	1	15.4832914693148	1	1	1	1
MOCS1	1	1	1	1	1	1	138.589229769971	1	22.5551338075611	1	1	1	1
MOK	1	1	1	1	1	1	13.1547638304546	1	1	1	1	1	22.3572782231853
MORN2	1	1	10.4149159794448	1	1	1	24.2233690350091	12.1798422459464	34.0943953092809	1	1	10.9882291980798	1
MORN3	1	1	1	13.4075844395517	1	1	1	1	1	1	1	1	1
MOXD1	1	1	1	1	1	11.1420085176419	14.8508493739619	1	365.932992213326	11.3226262222012	1	1	1
MPEG1	1	1	52.9799361239583	1	1	13.2161864733038	1	1	1	1	1	1	1
MPHOSPH9	19.1928676678679	17.1650236156581	1	12.6874428764047	18.2347241957932	1	1	1	1	19.2586806413033	16.1512305960116	41.2363490368439	1
MPIG6B	1	1	1	1	1	1	1	1	1	1	1	1	18.1222710950641
MPP1	12.8021968087574	1	94.829190053907	1	1	1	14.9200689412494	30.7261740754359	20.8301480598808	1	1	19.2130904008519	141.412841844691
MPP6	1	1	1	1	17.4317647920504	13.379955575899	1	1	1	1	1	1	1
MPP7	12.2660876636008	1	1	14.8773509904944	12.9655634193302	1	1	1	1	1	1	1	1
MPZL2	1	1	1	1	1	1	1	1	1	1	1	1	1
MPZL3	96.1435935627867	69.2241438984111	15.9003992474493	103.677064107062	1	13.6286624178744	1	14.4728868733906	1	15.2560332979493	27.7347684843222	47.4767511053194	1
MRC1	1	1	211.644128811896	1	1	1	1	1	1	1	1	1	1
MRC2	1	1	11.7473503880418	1	1	1	57.0240742652017	1	225.34530532625	1	1	1	1
MREG	1	1	33.814996131017	1	1	1	1	1	1	14.1445600828083	14.2592789270457	22.5660022774819	1
MRGPRF	1	1	1	1	1	1	106.023644401275	1	35.3436362170596	1	1	1	1
MRVI1	1	1	1	1	1	1	52.4183379806408	1	30.3431561718218	1	1	1	1
MS4A1	14.9079642683902	1	1	1	1	1248.15294040005	1	1	1	14.7117077685925	1	42.6987877673673	1
MS4A15	1	1	1	1	1	1	1	1	1	1	1	1	1
MS4A2	1	1	1	1	1	1	1	1	1	1	1	1	1371.33742276529
MS4A4A	1	1	126.362395156786	1	1	1	1	1	1	1	1	1	1
MS4A6A	1	1	568.847378845449	1	1	1	1	1	1	1	1	1	1
MS4A7	1	1	248.568310217706	1	1	22.7916089663335	1	1	1	1	1	1	1
MSANTD4	1	13.8294961227444	1	1	1	1	11.1912924849254	1	10.0741713558998	1	10.3248240507079	1	13.2514414377534
MSC-AS1	12.3976304099877	1	1	1	1	1	63.8432065815545	1	32.8960406502399	1	1	10.9417452980589	1
MSH2	1	1	1	1	12.3478631194139	1	1	1	1	1	1	30.8202991681843	1
MSH5	1	1	1	1	1	1	1	1	1	1	1	25.5730986752439	1
MSLN	1	1	1	1	1	1	1	1	1	13.0743342471297	1	1	1
MSR1	1	1	131.42403536101	1	1	1	1	1	1	1	1	1	1
MSRB3	1	1	1	1	1	1	129.261674988717	75.6573079257521	78.7513905642143	1	1	1	1
MSTO1	1	1	1	1	11.0654014524785	1	1	1	1	21.2033865181811	1	17.2691469231686	29.5204238585735
MSX1	1	1	1	1	1	1	1	41.1559792014668	1	1	1	1	1
MSX2	1	1	1	1	1	1	1	1	12.1402665130517	1	1	1	16.6502897300634
MT1A	1	1	1	1	1	1	117.117970003773	27.0226660575036	41.5411499124731	1	1	1	1
MT1G	1	1	38.2700069356716	1	1	1	16.523828230946	1	1	1	1	1	1
MT1M	1	1	1	1	1	1	338.701059386651	271.409540723313	97.9247909321145	1	1	1	1
MTA3	1	1	1	1	1	1	14.9219922239405	18.8724360870664	29.8415934108542	1	1	1	1
MTCL1	1	1	1	1	1	1	1	1	1	1	1	1	29.2375415128949
MTFR2	1	1	1	1	1	1	1	1	1	1	1	25.6352115049201	1
MTRF1	1	1	1	1	10.8869564924413	1	1	1	1	1	10.8522758667187	1	1
MTUS1	1	1	1	1	1	1	122.278070210337	144.308591145302	50.0073495169353	1	1	1	1
MUC1	1	1	1	1	1	1	1	1	1	1	1	1	1
MUC20	1	1	1	1	1	1	1	1	1	14.0370257647206	1	1	1
MUC21	1	1	1	1	1	1	1	1	1	1	1	1	1
MUC4	1	1	1	1	1	1	1	1	1	1	1	1	1
MUSTN1	1	1	1	1	1	1	350.298948783885	1	1	1	1	1	1
MVB12B	32.0032232899804	1	1	18.8480070200432	33.6072256526822	1	1	1	1	1	1	17.7976221735192	10.1472027732657
MX2	23.9918877121572	33.4393997985128	27.982243295551	30.1171985164067	13.818894656379	22.9309754758608	1	1	1	1	16.4515193836186	1	1
MXD3	1	1	1	1	1	1	1	1	1	12.047404101942	1	66.6034915482761	1
MXRA5	1	1	1	1	1	1	12.7759101941238	1	131.8334471831	1	1	1	1
MXRA8	1	1	1	1	1	1	273.265479130585	1	731.027537615975	1	1	1	1
MYB	1	1	1	1	1	1	1	1	1	1	11.108149947346	23.3476732504656	17.9566325288038
MYBL1	22.5524265615268	1	1	22.567568692945	140.102047877878	1	1	1	1	1	1	1	1
MYBL2	1	1	1	1	1	1	1	1	1	1	1	93.6089544831469	1
MYCT1	1	1	1	1	1	1	1	159.944644753318	1	1	1	1	1
MYEF2	1	1	1	1	1	10.8895830714894	1	1	1	1	15.295077815145	36.133992268584	1
MYH10	1	1	1	1	1	1	47.1487528312893	1	257.791900876876	1	1	1	1
